,gloss,video_id,frames_num
4277,email,18875,80
4278,email,65625,90
4279,email,18871,94
4280,email,18879,44
4281,email,18880,40
4282,end,19109,56
4283,end,19119,98
4284,end,19110,38
4285,end,19111,75
4286,end,19114,50
4287,end,19115,33
4288,enter,19335,108
4289,enter,19326,50
4290,enter,19327,79
4291,enter,19328,91
4292,enter,19330,50
4293,europe,19692,57
4294,europe,19685,77
4295,europe,19695,90
4296,europe,19686,71
4297,europe,19687,38
4298,europe,19688,40
4299,europe,19689,94
4300,event,65647,71
4301,event,19760,57
4302,event,19770,98
4303,event,19761,58
4304,event,19762,54
4305,event,19765,32
4306,event,19766,46
4307,exchange,20145,47
4308,exchange,20146,55
4309,exchange,20147,62
4310,exchange,20149,102
4311,exchange,20139,80
4312,exchange,20141,49
4313,exchange,20142,59
4314,exchange,20143,67
4315,experience,20386,92
4316,experience,65659,64
4317,experience,20378,147
4318,experience,20379,117
4319,experience,20380,79
4320,experience,20381,125
4321,experience,20383,65
4322,face,20706,67
4323,face,65668,70
4324,face,65669,67
4325,face,20699,91
4326,face,20711,77
4327,face,20700,35
4328,face,20701,49
4329,face,20702,79
4330,fail,20801,73
4331,fail,65672,48
4332,fail,20793,74
4333,fail,20794,36
4334,fail,20795,52
4335,fail,20797,27
4336,feed,21417,91
4337,feed,21408,69
4338,feed,21409,85
4339,feed,21411,71
4340,feed,21412,37
4341,feed,21413,28
4342,few,21557,38
4343,few,21551,83
4344,few,21563,79
4345,few,21552,60
4346,few,21554,71
4347,flag,22280,90
4348,flag,65739,46
4349,flag,22272,147
4350,flag,22273,88
4351,flag,22274,99
4352,flag,22276,33
4353,food,69330,81
4354,food,22743,85
4355,food,22744,64
4356,food,22745,73
4357,food,22746,81
4358,food,22748,50
4359,food,22750,84
4360,for,23000,86
4361,for,65756,42
4362,for,22993,22
4363,for,22994,71
4364,for,22996,24
4365,form,23042,75
4366,form,23049,44
4367,form,23050,36
4368,form,23051,33
4369,form,23055,78
4370,form,23056,86
4371,form,23043,36
4372,form,23045,76
4373,form,23046,72
4374,freeze,23451,81
4375,freeze,65779,45
4376,freeze,23442,119
4377,freeze,23443,94
4378,freeze,23444,36
4379,freeze,23445,71
4380,freeze,23448,32
4381,friday,23548,62
4382,friday,65781,47
4383,friday,23542,73
4384,friday,23543,95
4385,friday,23544,59
4386,friday,23545,81
4387,front,23673,81
4388,front,65786,41
4389,front,23664,63
4390,front,23665,64
4391,front,23666,44
4392,front,23667,38
4393,front,23668,69
4394,front,23670,22
4395,giraffe,24589,87
4396,giraffe,65816,70
4397,giraffe,24581,58
4398,giraffe,24582,69
4399,giraffe,24583,42
4400,giraffe,24584,83
4401,giraffe,24586,36
4402,god,24922,88
4403,god,65832,54
4404,god,24914,76
4405,god,24915,60
4406,god,24916,34
4407,god,24917,61
4408,god,24919,47
4409,grammar,25378,37
4410,grammar,65845,170
4411,grammar,25380,93
4412,grammar,25371,115
4413,grammar,25372,105
4414,grammar,25373,47
4415,grammar,25374,40
4416,grammar,25375,134
4417,grammar,25377,34
4418,grandfather,25413,97
4419,grandfather,65846,64
4420,grandfather,25406,66
4421,grandfather,25407,94
4422,grandfather,25408,69
4423,grandfather,25409,75
4424,grandfather,25411,40
4425,great,69352,91
4426,great,25621,91
4427,great,25624,66
4428,great,25625,39
4429,great,25627,81
4430,great,25631,51
4431,great,25637,107
4432,great,25622,34
4433,great,25623,31
4434,greece,25651,111
4435,greece,65853,72
4436,greece,25642,74
4437,greece,25644,30
4438,greece,25645,86
4439,greece,25647,64
4440,greece,25648,64
4441,guess,65864,60
4442,guess,25920,89
4443,guess,25917,78
4444,guess,25918,48
4445,guess,25922,34
4446,guess,25926,85
4447,guitar,25984,80
4448,guitar,65867,65
4449,guitar,25976,77
4450,guitar,25977,89
4451,guitar,25978,41
4452,guitar,25979,71
4453,guitar,25982,41
4454,hammer,26315,152
4455,hammer,26317,38
4456,hammer,65875,51
4457,hammer,26326,81
4458,hammer,26313,67
4459,hammer,26314,62
4460,helicopter,27159,93
4461,helicopter,65888,71
4462,helicopter,27151,57
4463,helicopter,27152,101
4464,helicopter,27153,29
4465,helicopter,27154,46
4466,helicopter,27155,76
4467,helicopter,27157,41
4468,high,27417,75
4469,high,65893,49
4470,high,27407,35
4471,high,27406,62
4472,high,27408,75
4473,high,27412,43
4474,history,27575,57
4475,history,65894,79
4476,history,27579,67
4477,history,27569,77
4478,history,27570,87
4479,history,27571,34
4480,history,27572,29
4481,history,27573,92
4482,hungry,28385,74
4483,hungry,28376,95
4484,hungry,28377,85
4485,hungry,28378,36
4486,hungry,28379,83
4487,hungry,28381,29
4488,hurt,28441,79
4489,hurt,28445,54
4490,hurt,28446,55
4491,hurt,28454,83
4492,hurt,28440,76
4493,introduce,30392,94
4494,introduce,65958,57
4495,introduce,30384,85
4496,introduce,30385,66
4497,introduce,30386,59
4498,introduce,30388,37
4499,invest,30453,28
4500,invest,30454,27
4501,invest,30455,31
4502,invest,30460,59
4503,invest,65959,43
4504,invest,30451,85
4505,invest,30452,64
4506,lazy,32518,86
4507,lazy,66019,59
4508,lazy,32510,84
4509,lazy,32511,86
4510,lazy,32512,96
4511,lazy,32514,35
4512,library,33051,77
4513,library,33052,89
4514,library,33053,91
4515,library,33055,58
4516,library,33058,98
4517,lie,66067,72
4518,lie,33114,45
4519,lie,33115,38
4520,lie,33116,71
4521,lie,33120,49
4522,lie,33121,28
4523,lie,33128,84
4524,lobster,33646,46
4525,lobster,33648,102
4526,lobster,33639,70
4527,lobster,33640,39
4528,lobster,33641,42
4529,lobster,33642,35
4530,lobster,33643,89
4531,love,34123,34
4532,love,34124,121
4533,love,34127,65
4534,love,34128,53
4535,love,34129,46
4536,love,34121,81
4537,love,34137,83
4538,lucky,66090,37
4539,lucky,34211,39
4540,lucky,34204,74
4541,lucky,34205,27
4542,lucky,34206,33
4543,lucky,34207,31
4544,lucky,34208,84
4545,magazine,34395,101
4546,magazine,34386,83
4547,magazine,34387,58
4548,magazine,34388,104
4549,magazine,34390,49
4550,measure,66108,66
4551,measure,35346,70
4552,measure,35338,87
4553,measure,35339,108
4554,measure,35340,37
4555,measure,35341,92
4556,measure,35344,50
4557,microwave,35950,34
4558,microwave,66121,73
4559,microwave,35956,73
4560,microwave,35945,59
4561,microwave,35946,65
4562,microwave,35947,33
4563,microwave,35948,94
4564,my,69404,74
4565,my,37477,76
4566,my,37469,65
4567,my,37470,67
4568,my,37471,68
4569,my,37473,28
4570,neighbor,37956,103
4571,neighbor,37967,80
4572,neighbor,37957,74
4573,neighbor,37958,62
4574,neighbor,37959,113
4575,neighbor,37961,35
4576,neighbor,37962,60
4577,number,39032,37
4578,number,39033,102
4579,number,39034,62
4580,number,39036,32
4581,number,39040,89
4582,one,69421,66
4583,one,66228,56
4584,one,39742,77
4585,one,39743,42
4586,one,39744,77
4587,one,39747,28
4588,one,39748,28
4589,one,39750,76
4590,outside,40468,40
4591,outside,40469,40
4592,outside,40470,90
4593,outside,40474,48
4594,outside,40476,81
4595,outside,40477,79
4596,outside,40464,78
4597,outside,40465,56
4598,outside,40467,75
4599,peach,41670,79
4600,peach,41662,101
4601,peach,41663,67
4602,peach,41664,86
4603,peach,41666,36
4604,peach,41669,79
4605,pig,69429,70
4606,pig,42709,77
4607,pig,42701,79
4608,pig,42702,33
4609,pig,42703,35
4610,pig,42704,90
4611,pig,42706,54
4612,polite,66308,61
4613,polite,43580,97
4614,polite,43571,94
4615,polite,43572,29
4616,polite,43573,121
4617,polite,43575,38
4618,postpone,43908,39
4619,postpone,43909,44
4620,postpone,43910,58
4621,postpone,43901,115
4622,postpone,43902,36
4623,postpone,43903,26
4624,postpone,43904,91
4625,postpone,43907,48
4626,power,44046,31
4627,power,44047,101
4628,power,44050,38
4629,power,44051,46
4630,power,66319,54
4631,power,44058,83
4632,power,44045,48
4633,present,44351,82
4634,present,44334,74
4635,present,44335,24
4636,present,44333,87
4637,present,44344,47
4638,present,44347,30
4639,present,44349,80
4640,present,44350,80
4641,price,44478,75
4642,price,66330,70
4643,price,44470,37
4644,price,44471,76
4645,price,44473,32
4646,price,44474,35
4647,prison,44611,79
4648,prison,66334,50
4649,prison,44602,84
4650,prison,44604,91
4651,prison,44606,49
4652,prison,44607,51
4653,push,45487,80
4654,push,66356,67
4655,push,45479,87
4656,push,45480,31
4657,push,45481,72
4658,push,45483,28
4659,raccoon,45861,93
4660,raccoon,66367,70
4661,raccoon,66368,64
4662,raccoon,45853,78
4663,raccoon,45854,43
4664,raccoon,45855,78
4665,raccoon,45857,44
4666,really,69445,78
4667,really,46368,79
4668,really,46369,77
4669,really,46372,39
4670,really,46373,51
4671,really,46374,37
4672,really,46375,103
4673,reason,46436,80
4674,reason,66375,64
4675,reason,46428,123
4676,reason,46429,95
4677,reason,46430,49
4678,reason,46431,75
4679,reason,46433,54
4680,religion,47112,81
4681,religion,66386,50
4682,religion,47104,123
4683,religion,47105,89
4684,religion,47106,51
4685,religion,47107,39
4686,religion,47109,35
4687,respect,47611,45
4688,respect,47612,47
4689,respect,66396,54
4690,respect,47604,80
4691,respect,47615,86
4692,respect,47605,47
4693,respect,47606,80
4694,rule,48743,84
4695,rule,48747,38
4696,rule,66419,50
4697,rule,48752,90
4698,rule,48740,33
4699,rule,48741,41
4700,salad,49084,99
4701,salad,66421,49
4702,salad,49077,73
4703,salad,49078,37
4704,salad,49079,79
4705,salad,49081,68
4706,schedule,49547,97
4707,schedule,49538,153
4708,schedule,49539,42
4709,schedule,49540,148
4710,schedule,49542,44
4711,sell,69461,85
4712,sell,50266,97
4713,sell,50267,41
4714,sell,50268,83
4715,sell,50269,58
4716,sell,50271,34
4717,sell,50274,84
4718,serious,66448,49
4719,serious,50512,76
4720,serious,50503,100
4721,serious,50505,34
4722,serious,50506,89
4723,serious,50508,44
4724,shower,51335,34
4725,shower,51329,61
4726,shower,51340,79
4727,shower,51330,86
4728,shower,51331,78
4729,single,66484,62
4730,single,51824,80
4731,single,51814,85
4732,single,51815,79
4733,single,51817,47
4734,single,51818,52
4735,smart,52578,54
4736,smart,52579,28
4737,smart,52580,37
4738,smart,52581,38
4739,smart,52584,54
4740,smart,52575,76
4741,smart,52589,88
4742,smart,52576,80
4743,smile,52621,62
4744,smile,52623,98
4745,smile,66511,66
4746,smile,66512,60
4747,smile,52615,84
4748,smile,52616,30
4749,smile,52617,89
4750,soft,69483,85
4751,soft,53073,90
4752,soft,53064,99
4753,soft,53065,35
4754,soft,53066,45
4755,soft,53067,44
4756,soft,53068,96
4757,soft,53070,66
4758,sound,66537,70
4759,sound,53423,81
4760,sound,53414,68
4761,sound,53415,110
4762,sound,53416,28
4763,sound,53417,83
4764,sound,53420,36
4765,soup,69485,93
4766,soup,66538,72
4767,soup,53428,46
4768,soup,53429,103
4769,soup,53431,50
4770,soup,53434,82
4771,spain,53552,62
4772,spain,53544,70
4773,spain,53545,35
4774,spain,53546,35
4775,spain,53547,34
4776,spain,53548,89
4777,spray,54080,68
4778,spray,54081,85
4779,spray,54082,84
4780,spray,54083,51
4781,spray,54074,65
4782,spray,54087,97
4783,spray,54076,35
4784,spray,54077,83
4785,squirrel,54213,92
4786,squirrel,66551,71
4787,squirrel,54205,88
4788,squirrel,54206,37
4789,squirrel,54207,87
4790,squirrel,54209,50
4791,stomach,54886,104
4792,stomach,66560,48
4793,stomach,54878,106
4794,stomach,54879,28
4795,stomach,54880,65
4796,stomach,54882,71
4797,stomach,54883,60
4798,story,55003,72
4799,story,66561,73
4800,story,66562,61
4801,story,54995,100
4802,story,54998,57
4803,story,54999,49
4804,story,55000,65
4805,strange,69491,91
4806,strange,55077,86
4807,strange,66564,52
4808,strange,55070,75
4809,strange,55071,69
4810,strange,55072,76
4811,strange,55074,45
4812,street,55157,96
4813,street,66569,62
4814,street,55150,103
4815,street,55151,66
4816,street,55152,89
4817,street,55154,33
4818,stress,55184,99
4819,stress,66570,62
4820,stress,55176,38
4821,stress,55177,46
4822,stress,55178,38
4823,stress,55179,89
4824,stress,55181,59
4825,stress,55182,48
4826,strict,55206,91
4827,strict,66571,46
4828,strict,55198,61
4829,strict,55199,75
4830,strict,55200,86
4831,strict,55202,38
4832,strong,69493,83
4833,strong,66572,51
4834,strong,55276,73
4835,strong,55286,76
4836,strong,55277,37
4837,strong,55278,44
4838,strong,55279,83
4839,strong,55283,31
4840,sugar,55658,112
4841,sugar,55668,76
4842,sugar,55659,59
4843,sugar,55660,31
4844,sugar,55661,77
4845,sugar,55663,36
4846,sugar,55664,41
4847,summer,69495,77
4848,summer,55738,83
4849,summer,66579,60
4850,summer,55731,58
4851,summer,55732,29
4852,summer,55733,67
4853,summer,55735,45
4854,suspect,56167,87
4855,suspect,56158,163
4856,suspect,56159,92
4857,suspect,56160,30
4858,suspect,56161,135
4859,suspect,56163,31
4860,sweetheart,56305,85
4861,sweetheart,56295,68
4862,sweetheart,56296,96
4863,sweetheart,56297,65
4864,sweetheart,56298,121
4865,sweetheart,56300,59
4866,tease,57139,56
4867,tease,57141,105
4868,tease,57132,55
4869,tease,57133,27
4870,tease,57134,81
4871,tease,57136,63
4872,tease,57137,65
4873,tease,57138,59
4874,that,57677,32
4875,that,66599,64
4876,that,57670,103
4877,that,57671,60
4878,themselves,57765,40
4879,themselves,57768,74
4880,themselves,57758,40
4881,themselves,57759,68
4882,themselves,57762,29
4883,themselves,57763,45
4884,themselves,57764,52
4885,therapy,57807,43
4886,therapy,66605,69
4887,therapy,57802,36
4888,therapy,57803,36
4889,therapy,57804,84
4890,therapy,57806,39
4891,thirsty,69506,89
4892,thirsty,58031,83
4893,thirsty,66615,58
4894,thirsty,58024,124
4895,thirsty,58025,87
4896,thirsty,58026,77
4897,thirsty,58027,77
4898,thirsty,58029,68
4899,ticket,58387,91
4900,ticket,58397,96
4901,ticket,58388,87
4902,ticket,58389,74
4903,ticket,58392,43
4904,ticket,58393,47
4905,top,58944,73
4906,top,66658,65
4907,top,58935,96
4908,top,58936,42
4909,top,58937,68
4910,top,58940,47
4911,tuesday,59909,34
4912,tuesday,59910,69
4913,tuesday,59913,97
4914,tuesday,59903,78
4915,tuesday,59904,85
4916,tuesday,59905,56
4917,tuesday,59906,80
4918,turkey,59953,55
4919,turkey,59954,60
4920,turkey,59956,84
4921,turkey,59959,49
4922,turkey,66683,54
4923,turkey,59966,71
4924,turkey,59952,54
4925,university,60768,98
4926,university,66707,48
4927,university,60760,105
4928,university,60761,100
4929,university,60762,43
4930,university,60763,74
4931,university,60765,42
4932,until,66708,51
4933,until,60860,91
4934,until,60851,86
4935,until,60852,60
4936,until,60853,35
4937,until,60854,80
4938,until,60856,31
4939,watch,62458,97
4940,watch,62440,38
4941,watch,62443,41
4942,watch,62444,85
4943,watch,62445,106
4944,watch,62439,85
4945,watch,62452,28
4946,watch,62453,46
4947,weak,62593,79
4948,weak,62585,90
4949,weak,62586,97
4950,weak,62587,98
4951,weak,62588,84
4952,weak,62590,42
4953,weak,62591,36
4954,wedding,62697,79
4955,wedding,66757,52
4956,wedding,62689,100
4957,wedding,62690,61
4958,wedding,62691,41
4959,wedding,62692,76
4960,wedding,62694,50
4961,will,69536,86
4962,will,63364,24
4963,will,63374,84
4964,will,63360,82
4965,wind,63410,119
4966,wind,66790,63
4967,wind,63402,125
4968,wind,63403,68
4969,wind,63404,33
4970,wind,63405,86
4971,wind,63407,70
4972,wind,63408,102
4973,world,63836,72
4974,world,63837,59
4975,world,66807,90
4976,world,63841,96
4977,world,63831,99
4978,world,63832,110
4979,worry,63879,61
4980,worry,66810,69
4981,worry,63873,121
4982,worry,63875,44
4983,worry,63876,85
4984,wow,63948,91
4985,wow,63968,79
4986,wow,63949,57
4987,wow,63951,47
4988,wow,63953,40
4989,wow,63955,35
4990,wow,63958,76
4991,wow,63962,61
4992,wow,63964,61
4993,young,64419,66
4994,young,64411,88
4995,young,64413,42
4996,young,64414,70
4997,young,64416,48
4998,add,69205,83
4999,add,65018,73
5000,add,00967,27
5001,add,00961,114
5002,add,00973,101
5003,add,00962,43
5004,add,00963,37
5005,add,00964,47
5006,add,00965,124
5007,airplane,01730,97
5008,airplane,65038,59
5009,airplane,01724,101
5010,airplane,01734,96
5011,airplane,01726,48
5012,airplane,01727,117
5013,airplane,01729,38
5014,already,02168,107
5015,already,02159,72
5016,already,02160,108
5017,already,02161,36
5018,already,02162,35
5019,already,02163,99
5020,already,02165,63
5021,already,02166,29
5022,also,69207,73
5023,also,65059,50
5024,also,02174,67
5025,also,02175,114
5026,also,02177,36
5027,also,02178,51
5028,also,02181,94
5029,analyze,65066,58
5030,analyze,02483,86
5031,analyze,02474,92
5032,analyze,02475,77
5033,analyze,02476,86
5034,analyze,02477,55
5035,analyze,02478,115
5036,analyze,02480,53
5037,and,02525,73
5038,and,65067,68
5039,and,02518,69
5040,and,02519,87
5041,and,02521,57
5042,angry,02569,104
5043,angry,02572,30
5044,angry,65072,73
5045,angry,02565,68
5046,angry,02566,39
5047,angry,02567,58
5048,angry,02568,48
5049,appear,65083,64
5050,appear,02951,108
5051,appear,02961,79
5052,appear,02952,99
5053,appear,02953,33
5054,appear,02954,114
5055,appear,02956,27
5056,arm,69215,61
5057,arm,03344,83
5058,arm,65094,53
5059,arm,03337,78
5060,arm,03338,36
5061,arm,03339,114
5062,arm,03342,35
5063,army,03368,100
5064,army,65095,73
5065,army,03361,71
5066,army,03362,106
5067,army,03364,41
5068,arrest,03420,25
5069,arrest,03425,36
5070,arrest,03430,87
5071,arrest,03417,21
5072,arrest,03418,24
5073,arrest,03419,20
5074,asia,65100,70
5075,asia,03571,116
5076,asia,03562,65
5077,asia,03563,72
5078,asia,03564,41
5079,asia,03565,79
5080,asia,03568,45
5081,ask,03597,39
5082,ask,03598,98
5083,ask,03603,42
5084,ask,65101,60
5085,ask,03595,56
5086,ask,03605,50
5087,ask,03607,32
5088,attitude,04048,108
5089,attitude,65108,48
5090,attitude,04040,81
5091,attitude,04041,41
5092,attitude,04042,105
5093,attitude,04044,39
5094,attitude,04045,44
5095,attract,04062,85
5096,attract,04072,35
5097,attract,04073,35
5098,attract,04076,87
5099,attract,04063,29
5100,attract,04064,96
5101,bald,04824,166
5102,bald,04826,66
5103,bald,65130,73
5104,bald,04819,61
5105,bald,04831,100
5106,bald,04821,80
5107,bald,04823,102
5108,barely,65138,73
5109,barely,05069,38
5110,barely,05062,73
5111,barely,05074,85
5112,barely,05063,37
5113,barely,05064,41
5114,barely,05065,32
5115,barely,05066,29
5116,barely,05067,111
5117,baseball,05178,97
5118,baseball,65141,76
5119,baseball,65140,64
5120,baseball,05171,99
5121,baseball,05172,120
5122,baseball,05175,38
5123,beg,05767,79
5124,beg,65168,62
5125,beg,05759,57
5126,beg,05762,66
5127,beg,05763,44
5128,benefit,05967,105
5129,benefit,65175,60
5130,benefit,05960,123
5131,benefit,05961,66
5132,benefit,05962,103
5133,benefit,05964,50
5134,benefit,05965,32
5135,bite,65199,61
5136,bite,06409,64
5137,bite,06419,104
5138,bite,06410,31
5139,bite,06411,102
5140,bite,06414,49
5141,blame,06536,95
5142,blame,65202,73
5143,blame,06528,35
5144,blame,06529,104
5145,blame,06532,41
5146,blame,06533,26
5147,boat,69239,88
5148,boat,06937,109
5149,boat,65221,73
5150,boat,06930,83
5151,boat,06931,39
5152,boat,06932,43
5153,boat,06933,105
5154,boat,06935,43
5155,body,69240,52
5156,body,65222,56
5157,body,06948,50
5158,body,06949,91
5159,body,06951,41
5160,body,06954,83
5161,borrow,07234,99
5162,borrow,65230,44
5163,borrow,07227,40
5164,borrow,07228,114
5165,borrow,07230,47
5166,borrow,07231,52
5167,boss,07243,47
5168,boss,07245,49
5169,boss,65231,59
5170,boss,07247,82
5171,boss,07237,61
5172,boss,07238,74
5173,boss,07239,45
5174,bother,65234,78
5175,bother,07269,96
5176,bother,07260,79
5177,bother,07261,37
5178,bother,07262,64
5179,bother,07264,83
5180,bother,07265,89
5181,bother,07266,44
5182,bottle,69243,92
5183,bottle,65235,59
5184,bottle,07286,56
5185,bottle,07287,39
5186,bottle,07288,100
5187,bottle,07290,46
5188,bottle,07292,81
5189,bottom,07301,113
5190,bottom,07303,68
5191,bottom,07304,64
5192,bottom,07309,93
5193,bottom,07297,27
5194,bottom,07298,45
